E_ID	pubmed	symbol	reference gene	chr	satrt_p	end_p	species	Biosample_name	experiment_class	enhancer_experiment	Enhancer_type	enhancer_target_experiment_Description 	target_gene	Disease	DO	mesh	Enhancer_function	enhancer_function_experiment	Enhancer_function_experiment_Description	TF_name	experiment	experiment_Description	SNP_symbol	SNP_position	SNPexperiment	Distance_from_TSS	
E_01_094	22260630	--	hg19	chr9	132491985	132492534	Human	HFL-1	Low throughput	"DNaseI-seq,ChIP,RT-PCR"	Enhancer	The results demonstrate that an IL-1汕-responsive Enhancer exists between ? 8.6 and ? 8.1 kb (Figure 3D) and that this 500 bp fragment coupled to the ? 1.1 kb mPGES-1 promoter confers an IL-1汕 induction.	PTGES	Lung Cancer	DOID:1324	D008175	Interaction between Egr-1 and C/E汕 highlights the proximal promoter co-operation with a novel distal Enhancer element can regulate inducible mPGES-1 expression.	"ChIP,RT-PCR"	Knockout/knockdown studies established a functional role for C/E汕 in mPGES-1 gene regulation and the documented interaction between Egr-1 and C/E汕 highlights the proximal promoter co-operation with a novel distal Enhancer element in regulating inducible mPGES-1 expression.	"EGR1,CEBPB"	ChIP	ChIP (chromatin immunoprecipitation) analysis demonstrated constitutive Egr-1 binding to the promoter and induced RNA polymerase II and C/EBP汕 binding to the promoter and Enhancer respectively.	--	--	--	>2KB	
E_01_095	22265404	--	hg19	chr14	90847327	90849327	Human	"MCF-7,K-562,HeLa,HCT 116,Nb4"	Low throughput	"3C-qPCR,Luciferase Reporter Assay,ChIP-seq"	Enhancer	"In another example (Figure 5F), the promoter of CALM1 interacts with an Enhancer element 15 kb upstream and connects to the promoter of C14orf102 further upstream in 65 kb."	CALM1 	Congenital Limb Deformity	--	D017880	--	--	--	--	--	--	--	--	--	>2KB	
E_01_096	22303449	--	hg19	chr5	44385749	44386845	Human	Transgenic Mouse Embryos	Low throughput	"ChIP,EMSA"	Enhancer	Transfection of TBX20 in addition to GATA4 and ISL1 expression constructs resulted in additive activation of FGF10-Int1-luc.	FGF10	--	--	--	Endogenous factors bound the human FGF10 intronic enhancer to drive reporter expression in the developing cardiac outflow tract.	"ChIP,EMSA,Transgenic mice"	"Finally, transgenic mice confirmed that endogenous factors bound the human FGF10 intronic enhancer to drive reporter expression in the
developing cardiac outflow tract."	"ISL1,GATA4,TBX20"	"ChIP,EMSA"	ChIP and EMSA demonstrated its direct occupation by ISL1. Transcription mediated by ISL1 from this FGF10 intronic element was enhanced by the presence of GATA4 and TBX20 cardiac transcription factors. 	--	--	--	>2KB	
E_01_097	22337891	--	hg19	chr11	101981958	101982137	Human	Human Colorectal Cancer	Low throughput	"ChIP,RT-PCR,Luciferase Reporter Assay"	Enhancer	Here we demonstrate that 汕-catenin/TCF4 complexes bind a DNA Enhancer element within the first intron of the YAP gene to drive YAP expression in CRC cells.	YAP1	Colorectal Cancer	DOID:9256	D015179	汕-Catenin/TCF4 complexes directly regulate YAP gene expression through a novel DNA Enhancer element.	"ChIP-seq,ChIP"	Here we demonstrate that 汕-Catenin/TCF4 complexes bind a DNA enhancer element within the first intron of the YAP gene to drive YAP expression in CRC cells. 	TCF4	"ChIP,Luciferase Reporter Assay"	"To determine whether 汕-catenin/TCF4 bound a transcriptionally active YAP gene locus, we precipitated RNA polymerase II (RNAP) in ChIP assays and found that RNAP bound YAP."	--	--	--	Intron	
E_01_098	22370642	ARE Enhancer	hg19	chr22	35766960	35768960	Human	HeLa	Low throughput	"qPCR,ChIP"	Enhancer	"As described previously,the HO-1 5'-flanking region contains ARE Enhancer region A at -4.1 kb and region B at -9.1 kb."	HMOX1	Breast Cancer	DOID:1612	D001943	--	--	--	NFE2L2	ChIP	"To test this hypothesis,we conducted a chromatin immunoprecipitation (ChIP) assay to elucidate whether the RAC3 protein was detectable on the ARE sequences bound to Nrf2."	--	--	--	>2KB	
E_01_099	22383952	--	hg19	chr17	42078865	42079198	Human	Hep G2	Low throughput	"PCR,ChIP,Luciferase Reporter Assay"	Enhancer	Pair-wise blast analysis of mammalian non-coding regions of NAGS identified highly conserved sequences upstream of the translational start site termed the promoter (purple) and Enhancer (cyan).	NAGS	--	--	--	Two regions of high conservation upstream of the translation start of the NAGS gene. Reporter assays confirmed that these regions represent promoter and enhancer and that the enhancer is tissue specific.	Luciferase Reporter Assay	"Reporter assays to compare the effect of the enhancer in liver, intestine and lung cells, included data that were normalized to the reporter expression driven by the NAGS promoter. While the NAGS enhancer (4.10PromEnh) increased expression of the reporter gene by 50% in liver derived cells (Figure 2A), expression of the luciferase gene did not increase in the intestine or lung derived cells (Figure 8) suggesting that the enhancer may determine tissue specificity of NAGS expression. When HNF-1"	"SP1,HNF1A,NF-Y"	"ChIP,qPCR"	"Thus,Pull-down and ChIP assays confirmed that Sp1 and CREB bind along the NAGS promoter and HNF-1 and NF-Y bind along the Enhancer."	--	--	--	>2KB	
E_01_100	22408256	--	hg19	chr9	136141944	136147321	Human	"K-562,KATO III"	Low throughput	"Luciferase Reporter Assay,PCR"	Enhancer	"Accordingly, we constructed a series of plasmids in which various parts of region 5.8 were subcloned upstream of the ABO promoter in a direction opposite to that of luciferase to better locate the sequence essential for enhancement."	ABO	--	--	--	--	--	--	GATA1	"Luciferase Reporter Assay,EMSA"	This element was shown to enhance ABO promoter activity in an erythroid cell每specific manner. Electrophoretic mobility每shift assays demonstrated that it bound to the tissue-restricted transcription factor GATA-1.	--	--	--	>2KB	
E_01_101	22645302	--	hg19	chr12	8036824	8048824	Human	"HEK-293,HeLa"	Low throughput	"ChIP-PCR,RT-PCR,3C-ChIP,ChIP-seq"	Enhancer	HIF1 ChIP-seq data suggested that HIF1 was recruited to the proximal promoter and two Enhancer regions far from the TSS in the SLC2A3 locus.	SLC2A3	--	--	--	The enhancer 2 was functionally active under hypoxic condition	"ChIP-PCR,Luciferase Reporter Assay"	"The experimental data described above showed that distal enhancer 2 was functionally active under hypoxic conditions, suggesting that enhancer 2 has an
especially close proximity to the promoter of SLC2A3 under hypoxic conditions. "	HIF1A	ChIP	Genome-wide analysis of HIF1 binding sites (chromatin immunoprecipitation[ChIP] with deep sequencing) of endothelial cells clarified that HIF1 mainly binds to the intergenic regions distal from transcriptional starting sites under both normoxia and hypoxia.	--	--	--	>2KB	
E_01_102	22645302	--	hg19	chr12	8035824	8037824	Human	"HEK-293,HeLa"	Low throughput	"ChIP-PCR,RT-PCR,3C-ChIP,ChIP-seq"	Enhancer	HIF1 ChIP-seq data suggested that HIF1 was recruited to the proximal promoter and two Enhancer regions far from the TSS in the SLC2A3 locus.	SLC2A3	--	--	--	HIF1 is necessary to keep the close proximity of chromatin conformation at the kbp  35 regions of SLC2A3 loci	"ChIP-seq,3C-ChIP,ChIP-PCR"	"This result indicated that HIF1 is necessary to keep the close proximity of chromatin conformation at the kbp  35 regions of SLC2A3 loci. Taking all of the ?ndings together, under normoxia, the kbp  35 region functions as an enhancer to induce the expression of SLC2A3 at a relatively low level and retains chromatin conformation also under normoxia."	HIF1A	ChIP	Genome-wide analysis of HIF1 binding sites (chromatin immunoprecipitation[ChIP] with deep sequencing) of endothelial cells clarified that HIF1 mainly binds to the intergenic regions distal from transcriptional starting sites under both normoxia and hypoxia.	--	--	--	>2KB	
E_01_103	22665440	--	hg19	chr17	69107686	69108045	Human	LNCaP	Low throughput	"Luciferase Reporter Assay,ChIP"	Enhancer	"Using a TaqMan probe-based 3C-qPCR assay in LNCaP cells,we investigated all possible chromatin loops between the E1 Enhancer and surrounding genes within an 3-Mb window. Of all the pairwise comparisons, we detected a single chromatin loop spanning 1 Mb between E1 and the promoter of the SOX9 gene."	SOX9	--	--	--	--	--	--	"AR,FOXA1"	"ChIP,Luciferase Reporter Assay"	"In agreement, the luciferase assay in LNCaP cells depletedor not of AR using siRNA reveals that AR is required for the increased transcriptional response associated with the rs8072254 variant A allele.The FKH PWM, defined based on thousands of FOXA1 binding
sites identified by ChIP-seq assays, reveals that the tenth position is invariably an A residue."	rs8072254	69107816	"Luciferase Reporter Assay,ChIP"	>2KB	
E_01_104	22665440	--	hg19	chr17	69108466	69108765	Human	LNCaP	Low throughput	"Luciferase Reporter Assay,ChIP"	Enhancer	"Using a TaqMan probe-based 3C-qPCR assay in LNCaP cells,we investigated all possible chromatin loops between the E1 Enhancer and surrounding genes within an 3-Mb window. Of all the pairwise comparisons, we detected a single chromatin loop spanning 2 Mb be."	SOX9	--	--	--	--	--	--	"AR,FOXA1"	"ChIP,Luciferase Reporter Assay"	"In agreement, the luciferase assay in LNCaP cells depletedor not of AR using siRNA reveals that AR is required for the increased transcriptional response associated with the rs8072254 variant A allele.The FKH PWM, defined based on thousands of FOXA1 binding
sites identified by ChIP-seq assays, reveals that the tenth position is invariably an A residue."	rs1859961	69108655	"Luciferase Reporter Assay,ChIP"	>2KB	
E_01_105	22771493	--	hg19	chr8	124323890	124325890	Human	LNCaP	Low throughput	"qPCR,Luciferase Reporter Assay,ChIP,EMSA,3C"	Enhancer	"Figure 2A shows a diagram of the ATAD2 regulatory region where A2 is the region containing the putative ARBS located in the distal Enhancer region, at 9.2 kb from the transcription start site. A1 and A3 are regions located 2 kb upstream and downstream, respectively,of A2."	ATAD2	Prostate Cancer	DOID:10283	D011471	--	--	--	"AR,E2F1"	"EMSA,Knockdown"	"To check the binding of AR to this putative ARBS, we first performed EMSA experiments with bacterially produced AR-DNA-binding domain (DBD) purified to homogeneity,siE2F1 and siAR transfection showed the very efficient and specific knockdown of E2F1 and AR, respectively, at both mRNA and protein levels. "	--	--	--	>2KB	
E_01_106	22771493	--	hg19	chr8	124321890	124323890	Human	LNCaP	Low throughput	"qPCR,Luciferase Reporter Assay,ChIP,EMSA,3C"	Enhancer	"Figure 2A shows a diagram of the ATAD2 regulatory region where A2 is the region containing the putative ARBS located in the distal Enhancer region, at 9.2 kb from the transcription start site. A1 and A3 are regions located 2 kb upstream and downstream, respectively,of A2."	ATAD2	Prostate Cancer	DOID:10283	D011471	E2F1 interacts with AR on the promoter of ATAD2 through a chromatin loop to activate transcription when stimulated by androgens.	"ChIP-seq,qRT-PCR,Re-ChIP"	"Moreover, Re-ChIP experiments demonstrated that AR and E2F1 interact in their promoter region. This mechanism of regulation by the RB/ E2F1/AR axis might, thus, be a general mechanism for several androgen-regulated genes in prostate cells."	"AR,E2F1"	"EMSA,Knockdown"	"To check the binding of AR to this putative ARBS, we first performed EMSA experiments with bacterially produced AR-DNA-binding domain (DBD) purified to homogeneity,siE2F1 and siAR transfection showed the very efficient and specific knockdown of E2F0 and AR, respectively, at both mRNA and protein levels. "	--	--	--	>2KB	
E_01_107	22771493	--	hg19	chr8	124319890	124321890	Human	LNCaP	Low throughput	"qPCR,Luciferase Reporter Assay,ChIP,EMSA,3C"	Enhancer	"Figure 2A shows a diagram of the ATAD2 regulatory region where A2 is the region containing the putative ARBS located in the distal Enhancer region, at 9.2 kb from the transcription start site. A1 and A3 are regions located 2 kb upstream and downstream, respectively,of A2."	ATAD2	Prostate Cancer	DOID:10283	D011471	--	--	--	"AR,E2F1"	"EMSA,Knockdown"	"To check the binding of AR to this putative ARBS, we first performed EMSA experiments with bacterially produced AR-DNA-binding domain (DBD) purified to homogeneity,siE2F1 and siAR transfection showed the very efficient and specific knockdown of E2F1 and AR, respectively, at both mRNA and protein levels. "	--	--	--	>2KB	
E_01_108	23159876	bone Enhancer	hg19	chr17	48258757	48260757	Human	C2C12	Low throughput	Luciferase Reporter Assay	Enhancer	"Here we identify, in vitro and in vivo, distinct Sp1 sequences as the Osx-binding regions in the proximal promoter as well as the bone specific Enhancer of the Col1a1 gene."	COL1A1	--	--	--	--	--	--	RUNX2	Luciferase Reporter Assay	"Induction of long Osx transcriptional activity by Runx2. C2C12 cells were co-transfected with mock, short or long Osx constructs and/or Runx2 construct overnight, and serum-starved for 24 h. Luciferase activity was measured and normalized against 汕-galactosidase activity."	--	--	--	>2KB	
E_01_109	27980063		hg19	chr1	24601612	24626812	human	Raji lymphoblastic B cells	Low throughput	"ChIP-seq,Western blot"	Enhancer	"Altogether, these studies demonstrate an enhancer-associated function of BRD4 in modulating the expression of TP63 and GRHL3."	GRHL3	Breast Cancer	DOID:1612	D001943	"This Enhancer is located in a region where a long-range chromatin interaction among the promoters and promoter-Enhancer of several genes has been described, possibly affecting their expression simultaneously."	Luciferase Reporter Assay	"In the present work, by integrating several strategies, we have uncovered the variant most strongly associated with MS in the region. This variant also affects the activity of an Enhancer in an allele-dependent and orientation-dependent manner and correlates with the expression of five genes of the locus."	"FOXO,GRHL3"	Western blot	Western blot analyses of MCF10A protein  ysates showing total p63 and GRHL3 expression with 100 nM and 1 M of FOXO1 inhibitor AS1842856 (FOXO1i) for 24 h after removal of EGF and Insulin (-EGF/-Ins) for 48 h.	--	--	--	>2KB	
E_01_110	23184392	--	hg19	chr15	90288698	90290698	Human	Embryonic Stem Cell	Low throughput	"ChIP-seq,qRT-PCR,Luciferase Reporter Assay"	Enhancer	Distribution of T-responsive consensus elements within the 3.4 kb-upstream region of the human MesP1 gene (upper panel) and the 3.8 kb-upstream region of the murine MesP1 gene (middle panel) in comparison with the precardiac Enhancer region of the Ciona intestinalis MesP gene (lower panel) shows high conservation.	MESP1	--	--	--	--	--	--	--	--	--	--	--	--	>2KB	
E_01_111	23273978	P53BER4 Enhancer	hg19	chr1	181104024	181104549	Human	MCF-7	Low throughput	"qRT-PCR,4C,ChIP-seq,Luciferase Reporter Assay,ChIP"	Enhancer	We demonstrate that these p53-bound Enhancer regions(p53BERs) indeed contain Enhancer activity and interact intrachromosomally with multiple neighboring genes to convey long-distance p53-dependent transcription regulation.	MDM2	--	--	--	p53BERs produce enhancer RNAs (eRNAs) that are required for efficient transcriptional enhancement of interacting target genes and induction of a p53-dependent cell-cycle arres	"qRT-PCR,4C,ChIP"	"We show that eRNAs are functional ncRNAs involved in transcription enhancement of genes interacting with the Enhancer they are produced from. Thus, our results imply that p53 can regulate transcription of multiple distantly located genes through binding to Enhancers and that eRNAs produced from these Enhancers are involved in transcription enhancement."	TP53	"Knockdown,ChIP"	"Importantly, the enhancer activity of all p53BERs studied here was p53 dependent, as cotransfection of a p53 knockdown vector (p53KD) significantly inhibited enhancer activity."	--	--	--	>2KB	
E_01_112	23273978	P53BER2 Enhancer	hg19	chr9 	118706130	118707280	Human	MCF-7	Low throughput	"qRT-PCR,4C,ChIP-seq,Luciferase Reporter Assay,ChIP"	Enhancer	We demonstrate that these p53-bound Enhancer regions(p53BERs) indeed contain Enhancer activity and interact intrachromosomally with multiple neighboring genes to convey long-distance p53-dependent transcription regulation.	MDM2	--	--	--	p53BERs produce enhancer RNAs (eRNAs) that are required for efficient transcriptional enhancement of interacting target genes and induction of a p53-dependent cell-cycle arres	"qRT-PCR,4C,ChIP"	"We show that eRNAs are functional ncRNAs involved in transcription enhancement of genes interacting with the Enhancer they are produced from. Thus, our results imply that p53 can regulate transcription of multiple distantly located genes through binding to Enhancers and that eRNAs produced from these Enhancers are involved in transcription enhancement."	TP53	"Knockdown,ChIP"	"Importantly, the enhancer activity of all p53BERs studied here was p53 dependent, as cotransfection of a p53 knockdown vector (p53KD) significantly inhibited enhancer activity."	--	--	--	>2KB	
