chr	H1_chromhmm	H1_CIS	cell_type	chr_1	pos1_1	pos2_1	element_lab	elem_type	elem_id	len	strand	main_lab	main_type	main_elem	main_id	flank_side	ltr_loc
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	9364147	9365239	HERVH-int:3326	HERVH-int	3326	7697	-	solo:HERVH-int:1306	solo	HERVH-int	1306	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9364147	9365239	HERVH-int:3326	HERVH-int	3326	7697	-	solo:HERVH-int:1306	solo	HERVH-int	1306	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9365232	9366007	HERVH-int:3327	HERVH-int	3327	3233	-	solo:HERVH-int:1306	solo	HERVH-int	1306	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9539342	9539771	LTR7C:3328	LTR7C	3328	2639	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	5prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9539771	9540293	HERVH-int:3329	HERVH-int	3329	1132	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9540271	9540733	HERVH-int:3330	HERVH-int	3330	19374	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9541889	9546922	HERVH-int:3331	HERVH-int	3331	19374	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	9541889	9546922	HERVH-int:3331	HERVH-int	3331	19374	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	9547143	9547647	HERVH-int:3332	HERVH-int	3332	2982	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9549317	9549546	HERVH-int:3333	HERVH-int	3333	1454	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9549542	9549591	HERVH-int:3334	HERVH-int	3334	313	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9549591	9550125	HERVH-int:3335	HERVH-int	3335	3186	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9550132	9550570	LTR7C:3336	LTR7C	3336	2831	+	flanked:LTR7C_HERVH-int:1657	flanked	LTR7C_HERVH-int	1657	NA	3prime
chr19	TssA	cont_Tss_noEnh	h1	chr19	9582202	9582638	LTR7C:3337	LTR7C	3337	2497	+	solo:LTR7C:490	solo	LTR7C	490	NA	NA
chr19	Tx	cont_Tx_EnhG1	h1	chr19	9635996	9636345	LTR7B:3338	LTR7B	3338	1594	-	flanked:LTR7Y_LTR7B_HERVH-int:1658	flanked	LTR7Y_LTR7B_HERVH-int	1658	NA	3prime
chr19	Tx	cont_Tx_EnhG1	h1	chr19	9636441	9639986	HERVH-int:3339	HERVH-int	3339	11213	-	flanked:LTR7Y_LTR7B_HERVH-int:1658	flanked	LTR7Y_LTR7B_HERVH-int	1658	NA	NA
chr19	TxWk	cont_Tx_EnhG2	h1	chr19	9636441	9639986	HERVH-int:3339	HERVH-int	3339	11213	-	flanked:LTR7Y_LTR7B_HERVH-int:1658	flanked	LTR7Y_LTR7B_HERVH-int	1658	NA	NA
chr19	ZNF-Rpts	cont_Tx_EnhG2	h1	chr19	9636441	9639986	HERVH-int:3339	HERVH-int	3339	11213	-	flanked:LTR7Y_LTR7B_HERVH-int:1658	flanked	LTR7Y_LTR7B_HERVH-int	1658	NA	NA
chr19	ZNF-Rpts	cont_Tx_EnhG2	h1	chr19	9639984	9641734	HERVH-int:3340	HERVH-int	3340	3396	-	flanked:LTR7Y_LTR7B_HERVH-int:1658	flanked	LTR7Y_LTR7B_HERVH-int	1658	NA	NA
chr19	ZNF-Rpts	cont_Tx_EnhG2	h1	chr19	9641764	9642066	LTR7B:3341	LTR7B	3341	1535	-	flanked:LTR7Y_LTR7B_HERVH-int:1658	flanked	LTR7Y_LTR7B_HERVH-int	1658	NA	5prime
chr19	ZNF-Rpts	cont_Tx_EnhG2	h1	chr19	9642122	9642215	LTR7Y:3342	LTR7Y	3342	292	-	flanked:LTR7Y_LTR7B_HERVH-int:1658	flanked	LTR7Y_LTR7B_HERVH-int	1658	NA	5prime
chr19	ZNF-Rpts	cont_Het_Rpts	h1	chr19	9741825	9742178	LTR7B:3343	LTR7B	3343	1551	+	flanked:LTR7B_HERVH-int:1659	flanked	LTR7B_HERVH-int	1659	NA	5prime
chr19	ZNF-Rpts	cont_Het_Rpts	h1	chr19	9742202	9747263	HERVH-int:3344	HERVH-int	3344	17808	+	flanked:LTR7B_HERVH-int:1659	flanked	LTR7B_HERVH-int	1659	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9742202	9747263	HERVH-int:3344	HERVH-int	3344	17808	+	flanked:LTR7B_HERVH-int:1659	flanked	LTR7B_HERVH-int	1659	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9748659	9751420	HERVH-int:3345	HERVH-int	3345	14673	+	flanked:LTR7B_HERVH-int:1659	flanked	LTR7B_HERVH-int	1659	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9751455	9751668	LTR7B:3346	LTR7B	3346	364	+	flanked:LTR7B_HERVH-int:1659	flanked	LTR7B_HERVH-int	1659	NA	3prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	9751642	9751972	LTR7B:3347	LTR7B	3347	1466	+	flanked:LTR7B_HERVH-int:1659	flanked	LTR7B_HERVH-int	1659	NA	3prime
chr19	TssFlnkU	cont_Tss_EnhWk	h1	chr19	12884796	12884841	LTR7B:3354	LTR7B	3354	343	-	solo:LTR7B:440	solo	LTR7B	440	NA	NA
chr19	Het	cont_TxWk_EnhWk	h1	chr19	14275957	14276392	LTR7C:3355	LTR7C	3355	2510	+	solo:LTR7C:441	solo	LTR7C	441	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	15070288	15070754	LTR7C:3358	LTR7C	3358	3740	-	solo:LTR7C:443	solo	LTR7C	443	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr19	15828737	15829200	LTR7C:3359	LTR7C	3359	3697	+	flanked:LTR7C_HERVH-int:1661	flanked	LTR7C_HERVH-int	1661	NA	5prime
chr19	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr19	15829201	15829645	HERVH-int:3360	HERVH-int	3360	959	+	flanked:LTR7C_HERVH-int:1661	flanked	LTR7C_HERVH-int	1661	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr19	15829641	15834725	HERVH-int:3361	HERVH-int	3361	10810	+	flanked:LTR7C_HERVH-int:1661	flanked	LTR7C_HERVH-int	1661	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr19	15835690	15836170	LTR7C:3362	LTR7C	3362	3565	+	flanked:LTR7C_HERVH-int:1661	flanked	LTR7C_HERVH-int	1661	NA	3prime
chr19	EnhWk	cont_Low_EnhWk	h1	chr19	17597467	17598095	HERVH-int:3367	HERVH-int	3367	4237	+	nonflanked:LTR7_HERVH-int:2459:5prime	nonflanked	LTR7_HERVH-int	2459	5prime	NA
chr19	EnhWk	cont_EnhA_EnhWk	h1	chr19	20068807	20069207	LTR7:3370	LTR7	3370	2725	-	solo:LTR7:448	solo	LTR7	448	NA	NA
chr19	EnhWk	cont_TxWk_EnhWk	h1	chr19	20087686	20088135	LTR7:3371	LTR7	3371	3462	-	flanked:LTR7_HERVH-int:1662	flanked	LTR7_HERVH-int	1662	NA	3prime
chr19	Het	cont_Tx_EnhG2	h1	chr19	20088135	20096333	HERVH-int:3372	HERVH-int	3372	29489	-	flanked:LTR7_HERVH-int:1662	flanked	LTR7_HERVH-int	1662	NA	NA
chr19	Het	cont_Tx_EnhG2	h1	chr19	20096335	20096781	LTR7:3373	LTR7	3373	3568	-	flanked:LTR7_HERVH-int:1662	flanked	LTR7_HERVH-int	1662	NA	5prime
chr19	Het	cont_Tx_EnhG2	h1	chr19	20159086	20159574	HERVH-int:3377	HERVH-int	3377	3286	+	nonflanked:LTR7_HERVH-int:2460:3prime	nonflanked	LTR7_HERVH-int	2460	3prime	NA
chr19	Het	cont_Tx_EnhG2	h1	chr19	20159576	20160238	HERVH-int:3378	HERVH-int	3378	4439	+	nonflanked:LTR7_HERVH-int:2460:3prime	nonflanked	LTR7_HERVH-int	2460	3prime	NA
chr19	Het	cont_Tx_EnhG2	h1	chr19	20160239	20160456	HERVH-int:3379	HERVH-int	3379	1385	+	nonflanked:LTR7_HERVH-int:2460:3prime	nonflanked	LTR7_HERVH-int	2460	3prime	NA
chr19	Het	cont_Tx_EnhG2	h1	chr19	20160454	20160833	HERVH-int:3380	HERVH-int	3380	2614	+	nonflanked:LTR7_HERVH-int:2460:3prime	nonflanked	LTR7_HERVH-int	2460	3prime	NA
chr19	Het	cont_Tx_EnhG2	h1	chr19	20160833	20161284	LTR7:3381	LTR7	3381	3461	+	nonflanked:LTR7_HERVH-int:2460:3prime	nonflanked	LTR7_HERVH-int	2460	3prime	3prime
chr19	EnhA2	cont_Tx_EnhG2	h1	chr19	20261387	20261790	LTR7:3382	LTR7	3382	2718	-	solo:LTR7:449	solo	LTR7	449	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	20518830	20519218	LTR7:3386	LTR7	3386	2741	-	flanked:LTR7_HERVH-int:1663	flanked	LTR7_HERVH-int	1663	NA	3prime
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	20519220	20519653	HERVH-int:3387	HERVH-int	3387	2834	-	flanked:LTR7_HERVH-int:1663	flanked	LTR7_HERVH-int	1663	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	20519656	20520453	HERVH-int:3388	HERVH-int	3388	5514	-	flanked:LTR7_HERVH-int:1663	flanked	LTR7_HERVH-int	1663	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	20520435	20521000	HERVH-int:3389	HERVH-int	3389	1929	-	flanked:LTR7_HERVH-int:1663	flanked	LTR7_HERVH-int	1663	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	20520994	20521441	HERVH-int:3390	HERVH-int	3390	2776	-	flanked:LTR7_HERVH-int:1663	flanked	LTR7_HERVH-int	1663	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	20521420	20523608	HERVH-int:3391	HERVH-int	3391	13346	-	flanked:LTR7_HERVH-int:1663	flanked	LTR7_HERVH-int	1663	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	20523667	20524057	HERVH-int:3392	HERVH-int	3392	1142	-	flanked:LTR7_HERVH-int:1663	flanked	LTR7_HERVH-int	1663	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	20524087	20524470	LTR7:3393	LTR7	3393	2624	-	flanked:LTR7_HERVH-int:1663	flanked	LTR7_HERVH-int	1663	NA	5prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	20864890	20865360	LTR7C:3394	LTR7C	3394	3336	-	nonflanked:LTR7C_HERVH-int:2461:3prime	nonflanked	LTR7C_HERVH-int	2461	3prime	3prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	20865443	20865502	HERVH-int:3395	HERVH-int	3395	294	-	nonflanked:LTR7C_HERVH-int:2461:3prime	nonflanked	LTR7C_HERVH-int	2461	3prime	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	20866404	20866535	HERVH-int:3396	HERVH-int	3396	640	-	nonflanked:LTR7C_HERVH-int:2461:3prime	nonflanked	LTR7C_HERVH-int	2461	3prime	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	21858083	21858510	LTR7C:3405	LTR7C	3405	2176	+	flanked:LTR7C_HERVH-int:1665	flanked	LTR7C_HERVH-int	1665	NA	5prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	21858510	21862805	HERVH-int:3406	HERVH-int	3406	19504	+	flanked:LTR7C_HERVH-int:1665	flanked	LTR7C_HERVH-int	1665	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	21858510	21862805	HERVH-int:3406	HERVH-int	3406	19504	+	flanked:LTR7C_HERVH-int:1665	flanked	LTR7C_HERVH-int	1665	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	21862805	21863239	HERVH-int:3407	HERVH-int	3407	2255	+	flanked:LTR7C_HERVH-int:1665	flanked	LTR7C_HERVH-int	1665	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	21863290	21863833	HERVH-int:3408	HERVH-int	3408	3581	+	flanked:LTR7C_HERVH-int:1665	flanked	LTR7C_HERVH-int	1665	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	21863834	21863893	LTR7C:3409	LTR7C	3409	335	+	flanked:LTR7C_HERVH-int:1665	flanked	LTR7C_HERVH-int	1665	NA	3prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	21867025	21867391	LTR7C:3410	LTR7C	3410	2199	+	flanked:LTR7C_HERVH-int:1665	flanked	LTR7C_HERVH-int	1665	NA	3prime
chr19	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr19	21918586	21919010	LTR7B:3411	LTR7B	3411	2943	+	solo:LTR7B:452	solo	LTR7B	452	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	22568269	22568751	LTR7:3412	LTR7	3412	3257	+	flanked:LTR7_HERVH-int:1666	flanked	LTR7_HERVH-int	1666	NA	5prime
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	22568753	22571662	HERVH-int:3413	HERVH-int	3413	16544	+	flanked:LTR7_HERVH-int:1666	flanked	LTR7_HERVH-int	1666	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	22571641	22571787	HERVH-int:3414	HERVH-int	3414	946	+	flanked:LTR7_HERVH-int:1666	flanked	LTR7_HERVH-int	1666	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	22571777	22574165	HERVH-int:3415	HERVH-int	3415	14681	+	flanked:LTR7_HERVH-int:1666	flanked	LTR7_HERVH-int	1666	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	22574165	22574537	HERVH-int:3416	HERVH-int	3416	2665	+	flanked:LTR7_HERVH-int:1666	flanked	LTR7_HERVH-int	1666	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	22574537	22575020	LTR7:3417	LTR7	3417	3248	+	flanked:LTR7_HERVH-int:1666	flanked	LTR7_HERVH-int	1666	NA	3prime
chr19	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr19	23025567	23026001	LTR7:3418	LTR7	3418	2469	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	3prime
chr19	ZNF-Rpts	cont_Het_Rpts_strongest	h1	chr19	23026428	23026804	LTR7:3419	LTR7	3419	2337	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	3prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	23026428	23026804	LTR7:3419	LTR7	3419	2337	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	3prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	23026816	23027236	HERVH-int:3420	HERVH-int	3420	3097	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	23027240	23029180	HERVH-int:3421	HERVH-int	3421	7158	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	23027240	23029180	HERVH-int:3421	HERVH-int	3421	7158	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23027240	23029180	HERVH-int:3421	HERVH-int	3421	7158	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23029174	23031840	HERVH-int:3422	HERVH-int	3422	13990	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23031840	23032231	LTR7:3423	LTR7	3423	2374	-	flanked:LTR7_HERVH-int:1667	flanked	LTR7_HERVH-int	1667	NA	5prime
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23032879	23033268	LTR7:3424	LTR7	3424	2513	+	solo:LTR7C_LTR7:453	solo	LTR7C_LTR7	453	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	23039890	23040320	LTR7C:3425	LTR7C	3425	1983	+	solo:LTR7C_LTR7:453	solo	LTR7C_LTR7	453	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23176979	23177389	LTR7C:3426	LTR7C	3426	2583	+	nonflanked:LTR7C_HERVH-int:2462:5prime	nonflanked	LTR7C_HERVH-int	2462	5prime	5prime
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23177389	23177823	HERVH-int:3427	HERVH-int	3427	1954	+	nonflanked:LTR7C_HERVH-int:2462:5prime	nonflanked	LTR7C_HERVH-int	2462	5prime	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23178789	23179743	HERVH-int:3428	HERVH-int	3428	3914	+	nonflanked:LTR7C_HERVH-int:2462:5prime	nonflanked	LTR7C_HERVH-int	2462	5prime	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23549492	23549907	LTR7C:3431	LTR7C	3431	2143	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	5prime
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23549907	23550417	HERVH-int:3432	HERVH-int	3432	1076	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23550440	23553364	HERVH-int:3433	HERVH-int	3433	15718	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	NA
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	23550440	23553364	HERVH-int:3433	HERVH-int	3433	15718	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23553331	23553878	HERVH-int:3434	HERVH-int	3434	2239	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23553854	23554044	HERVH-int:3435	HERVH-int	3435	1189	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23554038	23554094	HERVH-int:3436	HERVH-int	3436	318	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23554095	23554632	HERVH-int:3437	HERVH-int	3437	3442	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	NA
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	23554632	23555054	LTR7C:3438	LTR7C	3438	2129	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	3prime
chr19	ZNF-Rpts	cont_Het_Rpts_strong	h1	chr19	23554632	23555054	LTR7C:3438	LTR7C	3438	2129	+	flanked:LTR7C_HERVH-int:1668	flanked	LTR7C_HERVH-int	1668	NA	3prime
chr19	Het	cont_Het_Rpts	h1	chr19	28432265	28435349	HERVH-int:3442	HERVH-int	3442	16280	-	nonflanked:LTR7_HERVH-int:2463:5prime	nonflanked	LTR7_HERVH-int	2463	5prime	NA
chr19	ZNF-Rpts	cont_Het_Rpts	h1	chr19	28432265	28435349	HERVH-int:3442	HERVH-int	3442	16280	-	nonflanked:LTR7_HERVH-int:2463:5prime	nonflanked	LTR7_HERVH-int	2463	5prime	NA
chr19	Het	cont_Het_Rpts	h1	chr19	28435351	28435712	LTR7:3443	LTR7	3443	2216	-	nonflanked:LTR7_HERVH-int:2463:5prime	nonflanked	LTR7_HERVH-int	2463	5prime	5prime
chr19	ZNF-Rpts	cont_Het_Rpts	h1	chr19	28435351	28435712	LTR7:3443	LTR7	3443	2216	-	nonflanked:LTR7_HERVH-int:2463:5prime	nonflanked	LTR7_HERVH-int	2463	5prime	5prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	34514095	34514494	LTR7:3444	LTR7	3444	2704	+	nonflanked:LTR7_HERVH-int:2464:5prime	nonflanked	LTR7_HERVH-int	2464	5prime	5prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	34514496	34517397	HERVH-int:3445	HERVH-int	3445	14251	+	nonflanked:LTR7_HERVH-int:2464:5prime	nonflanked	LTR7_HERVH-int	2464	5prime	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	34517391	34517613	HERVH-int:3446	HERVH-int	3446	1282	+	nonflanked:LTR7_HERVH-int:2464:5prime	nonflanked	LTR7_HERVH-int	2464	5prime	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	34517631	34517725	HERVH-int:3447	HERVH-int	3447	546	+	nonflanked:LTR7_HERVH-int:2464:5prime	nonflanked	LTR7_HERVH-int	2464	5prime	NA
chr19	EnhA2	cont_Tss_EnhG	h1	chr19	35067752	35068119	LTR7:3448	LTR7	3448	2485	-	solo:LTR7:455	solo	LTR7	455	NA	NA
chr19	ReprPCWk	cont_Tx_EnhG1	h1	chr19	35604595	35604970	LTR7A:3449	LTR7A	3449	1792	+	solo:LTR7A:456	solo	LTR7A	456	NA	NA
chr19	TssFlnk	cont_Tss_noEnh	h1	chr19	35628108	35628305	LTR7B:3450	LTR7B	3450	1308	+	solo:LTR7B:457	solo	LTR7B	457	NA	NA
chr19	TssFlnkU	cont_Tss_noEnh	h1	chr19	35628108	35628305	LTR7B:3450	LTR7B	3450	1308	+	solo:LTR7B:457	solo	LTR7B	457	NA	NA
chr19	TxWk	cont_Tx_EnhG1	h1	chr19	36155474	36155907	LTR7Y:3451	LTR7Y	3451	2767	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	3prime
chr19	TxWk	cont_Tx_EnhG1	h1	chr19	36155907	36156279	HERVH-int:3452	HERVH-int	3452	2302	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	NA
chr19	TxWk	cont_Tx_EnhG1	h1	chr19	36156277	36156494	HERVH-int:3453	HERVH-int	3453	1193	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	NA
chr19	TxWk	cont_Tx_EnhG1	h1	chr19	36156495	36157114	HERVH-int:3454	HERVH-int	3454	2658	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	NA
chr19	TxWk	cont_Tx_EnhG1	h1	chr19	36157116	36157619	HERVH-int:3455	HERVH-int	3455	3170	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	NA
chr19	TxWk	cont_Tx_EnhG1	h1	chr19	36157609	36157757	HERVH-int:3456	HERVH-int	3456	776	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	NA
chr19	TxWk	cont_Tx_EnhG1	h1	chr19	36157751	36160577	HERVH-int:3457	HERVH-int	3457	14455	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	NA
chr19	TssFlnk	cont_Tx_EnhG2	h1	chr19	36157751	36160577	HERVH-int:3457	HERVH-int	3457	14455	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	NA
chr19	TxWk	cont_Tx_EnhG2	h1	chr19	36157751	36160577	HERVH-int:3457	HERVH-int	3457	14455	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	NA
chr19	TxWk	cont_Tx_EnhG2	h1	chr19	36160591	36161023	LTR7Y:3458	LTR7Y	3458	2718	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	5prime
chr19	EnhA1	cont_TxWk_EnhWk	h1	chr19	36160591	36161023	LTR7Y:3458	LTR7Y	3458	2718	-	flanked:LTR7Y_HERVH-int:1669	flanked	LTR7Y_HERVH-int	1669	NA	5prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	36259507	36259932	LTR7B:3459	LTR7B	3459	1863	-	flanked:LTR7B_HERVH-int:1670	flanked	LTR7B_HERVH-int	1670	NA	3prime
chr19	Het	cont_Het_Rpts_strong	h1	chr19	36259932	36260306	HERVH-int:3460	HERVH-int	3460	2452	-	flanked:LTR7B_HERVH-int:1670	flanked	LTR7B_HERVH-int	1670	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	36260304	36260521	HERVH-int:3461	HERVH-int	3461	1302	-	flanked:LTR7B_HERVH-int:1670	flanked	LTR7B_HERVH-int	1670	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	36260522	36261183	HERVH-int:3462	HERVH-int	3462	4058	-	flanked:LTR7B_HERVH-int:1670	flanked	LTR7B_HERVH-int	1670	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	36261185	36261681	HERVH-int:3463	HERVH-int	3463	3200	-	flanked:LTR7B_HERVH-int:1670	flanked	LTR7B_HERVH-int	1670	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	36261677	36261824	HERVH-int:3464	HERVH-int	3464	775	-	flanked:LTR7B_HERVH-int:1670	flanked	LTR7B_HERVH-int	1670	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	36261818	36264790	HERVH-int:3465	HERVH-int	3465	18940	-	flanked:LTR7B_HERVH-int:1670	flanked	LTR7B_HERVH-int	1670	NA	NA
chr19	Het	cont_Het_Rpts_strong	h1	chr19	36264792	36265220	LTR7B:3466	LTR7B	3466	3080	-	flanked:LTR7B_HERVH-int:1670	flanked	LTR7B_HERVH-int	1670	NA	5prime
chr19	Het	cont_Het_Rpts_strongest	h1	chr19	37434585	37435014	LTR7B:3467	LTR7B	3467	3427	+	solo:LTR7B:459	solo	LTR7B	459	NA	NA
chr19	TxWk	cont_TxWk_EnhWk	h1	chr19	39493403	39493821	LTR7:3476	LTR7	3476	2601	+	solo:LTR7:460	solo	LTR7	460	NA	NA
chr19	EnhA1	cont_EnhA	h1	chr19	41186573	41186970	LTR7:3480	LTR7	3480	2759	+	solo:LTR7:463	solo	LTR7	463	NA	NA
chr19	EnhA2	cont_EnhA	h1	chr19	41186573	41186970	LTR7:3480	LTR7	3480	2759	+	solo:LTR7:463	solo	LTR7	463	NA	NA
chr19	TxWk	cont_TxWk_EnhWk	h1	chr19	42459938	42460310	LTR7C:3483	LTR7C	3483	2195	+	solo:LTR7C:464	solo	LTR7C	464	NA	NA
